Marca,Modelo,Precio,Provincia,Año,Kilometraje,Transmisión,Dirección,Motor,Tracción,Color,Combustible,Enlace
CHEVROLET,D-MAX,31900.0,PICHINCHA,2022.0,57000.0,MANUAL,HIDRAULICA,2500.0,4x4,NEGRO,DIESEL,
CHANGAN,CS 55 LUXURY,24200.0,PICHINCHA,2023.0,18000.0,AUTOMATICA,ASISTIDA,1500.0,4x2,AZUL,GASOLINA,
CHANGAN,HUNTER,18900.0,EL ORO,2022.0,75511.0,MANUAL,HIDRAULICA,2378.0,4x2,BLANCO,GASOLINA,
CHEVROLET,CORSA,5900.0,MANABI,2001.0,425763.0,MANUAL,MECANICA,1100.0,4x2,AZUL,GASOLINA,
CHEVROLET,CORSA,6990.0,PICHINCHA,2002.0,319556.0,MANUAL,HIDRAULICA,1400.0,4x2,VERDE,GASOLINA,
CHEVROLET,CORSA EVOLUTION,5990.0,GUAYAS,2004.0,317655.0,MANUAL,HIDRAULICA,1800.0,4x2,PLOMO,GASOLINA,
CHEVROLET,CORSA EVOLUTION,5900.0,IMBABURA,2004.0,200000.0,MANUAL,HIDRAULICA,1800.0,4x4,PLOMO,GASOLINA,
CITROEN,C3 SX,6990.0,IMBABURA,2008.0,129269.0,MANUAL,HIDRAULICA,1400.0,4x2,PLOMO,GASOLINA,
CITROEN,C3 SX,5990.0,IMBABURA,2008.0,130000.0,MANUAL,HIDRAULICA,1400.0,4x2,PLOMO,GASOLINA,
CITROEN,C3 SX,6900.0,IMBABURA,2008.0,130000.0,MANUAL,ASISTIDA,1400.0,4x4,PLOMO,GASOLINA,
CITROEN,C3 SHINE,16400.0,PICHINCHA,2020.0,18000.0,AUTOMATICA,ELECTRONICA,1600.0,4x2,NEGRO,GASOLINA,
CITROEN,C3 FEEL,16200.0,PICHINCHA,2019.0,73000.0,4G MATIC,HIDRAULICA,1600.0,4x2,ROJO,DIESEL,
CITROEN,C3,15900.0,PICHINCHA,2019.0,65000.0,AUTOMATICA,ELECTRONICA,1600.0,4x2,AZUL,GASOLINA,
CHANGAN,ALSVIN,13300.0,PICHINCHA,2024.0,10000.0,MANUAL,HIDRAULICA,1400.0,4x2,ROJO,GASOLINA,
CHEVROLET,SPARK,5990.0,GALAPAGOS,2007.0,200000.0,4G MATIC,HIDRAULICA,2008.0,4x2,PLOMO,GASOLINA,
CHEVROLET,SPARK ACTIVO,5990.0,PICHINCHA,2008.0,150112.0,MANUAL,MECANICA,1000.0,4x2,AZUL,GASOLINA,
CHEVROLET,SPARK ACTIVO,6900.0,PICHINCHA,2010.0,187000.0,MANUAL,HIDRAULICA,1000.0,4x2,BLANCO,GASOLINA,
CHEVROLET,SPARK,6500.0,PICHINCHA,2011.0,116000.0,MANUAL,MECANICA,1000.0,4x2,PLOMO,GASOLINA,
CHEVROLET,SPARK,6990.0,PICHINCHA,2012.0,85264.0,MANUAL,HIDRAULICA,1000.0,4x2,BLANCO,GASOLINA,
CHEVROLET,SPARK,6800.0,IMBABURA,2013.0,130000.0,MANUAL,MECANICA,1000.0,4x2,NEGRO,GASOLINA,
CHEVROLET,LUV CD,6990.0,PICHINCHA,2001.0,331384.0,MANUAL,HIDRAULICA,3200.0,4x2,PLOMO,GASOLINA,
CHANGAN,ALSVIN,12900.0,PICHINCHA,2024.0,74000.0,MANUAL,MECANICA,1400.0,4x2,PLOMO,GASOLINA,
DODGE,RAM 1500,42900.0,PICHINCHA,2019.0,49000.0,AUTOMATICA,HIDRAULICA,3600.0,4x4,PLOMO,GASOLINA,
DFSK,C37,6900.0,PICHINCHA,2014.0,460000.0,MANUAL,ASISTIDA,1400.0,4x2,PLOMO,GASOLINA,
DODGE,CHALLENGER,45000.0,MANABI,2023.0,18000.0,AUTOMATICA,ELECTRONICA,3600.0,4x2,AMARILLO,GASOLINA,
CHANGAN,ALSVIN,11900.0,PICHINCHA,2024.0,49000.0,MANUAL,ASISTIDA,1400.0,4x2,ROJO,GASOLINA,
CHEVROLET,SPARK LIFE,7900.0,PICHINCHA,2019.0,116640.0,MANUAL,HIDRAULICA,1000.0,4x2,BLANCO,GASOLINA,
CHEVROLET,SPARK LIFE,9100.0,PICHINCHA,2019.0,84363.0,MANUAL,HIDRAULICA,1000.0,4x2,PLOMO,GASOLINA,
CHEVROLET,SPARK,9100.0,PICHINCHA,2019.0,84363.0,MANUAL,HIDRAULICA,1000.0,4x2,PLOMO,GASOLINA,
CHEVROLET,MONTANA RS,26900.0,IMBABURA,2024.0,21900.0,MULTITRONIC,MECANICA,1991.0,4x2,PLOMO,DIESEL,
CHEVROLET,MONTANA RS,25900.0,PICHINCHA,2024.0,12500.0,AUTOMATICA,HIDRAULICA,1200.0,4x2,ROJO,GASOLINA,
CHEVROLET,SUPER CARRY,5200.0,PICHINCHA,2005.0,480624.0,MANUAL,MECANICA,1200.0,4x2,BLANCO,GASOLINA,
CHEVROLET,SUPER CARRY,5990.0,PICHINCHA,2009.0,72000.0,MANUAL,ASISTIDA,1296.0,4x2,BLANCO,GASOLINA,
CHEVROLET,LUV CD,9000.0,PICHINCHA,2003.0,179000.0,MANUAL,HIDRAULICA,2200.0,4x2,BLANCO,GASOLINA,
CHEVROLET,LUV DMAX CD,9990.0,AZUAY,2005.0,300000.0,SECUENCIAL,HIDRAULICA,2200.0,AWD,AMARILLO,HIBRIDO,
CHEVROLET,GROOVE LTZ,17900.0,PICHINCHA,2024.0,25500.0,MANUAL,HIDRAULICA,1500.0,4x2,PLOMO,GASOLINA,
CHEVROLET,GROOVE PREMIER,19990.0,PICHINCHA,2022.0,49498.0,MANUAL,ASISTIDA,1500.0,4x2,BLANCO,GASOLINA,
DONGFENG,MINI BUS,5500.0,PICHINCHA,2012.0,109000.0,MANUAL,HIDRAULICA,1200.0,4x2,BLANCO,GASOLINA,
CITROEN,XSARA PICASO,7500.0,PICHINCHA,2008.0,180000.0,MANUAL,HIDRAULICA,2000.0,4x2,PLOMO,GASOLINA,
CHEVROLET,GROOVE PREMIER,19400.0,IMBABURA,2022.0,50000.0,MANUAL,HIDRAULICA,1500.0,4x2,BLANCO,GASOLINA,
CHEVROLET,AVEO EMOTION GLS,8900.0,PICHINCHA,2009.0,167000.0,MANUAL,HIDRAULICA,1600.0,4x2,PLOMO,GASOLINA,
CHEVROLET,AVEO EMOTION,8900.0,PICHINCHA,2009.0,167000.0,MANUAL,HIDRAULICA,1600.0,4x2,PLOMO,GASOLINA,
CHEVROLET,AVEO EMOTION,12900.0,PICHINCHA,2016.0,129000.0,MANUAL,HIDRAULICA,1598.0,4x2,NEGRO,GASOLINA,
CHEVROLET,AVEO EMOTION ADVANCE,12900.0,PICHINCHA,2017.0,183795.0,MANUAL,HIDRAULICA,1598.0,4x2,PLOMO,GASOLINA,
CHEVROLET,CAMARO,45900.0,IMBABURA,2016.0,49000.0,MANUAL,ASISTIDA,2000.0,4x2,PLOMO,GASOLINA,
CHEVROLET,TRACKER,19500.0,PICHINCHA,2023.0,13500.0,MANUAL,ASISTIDA,1200.0,4x2,BLANCO,GASOLINA,
CHEVROLET,LUV D-MAX,8900.0,PICHINCHA,2008.0,375306.0,MANUAL,HIDRAULICA,2400.0,4x2,BLANCO,GASOLINA,
CHEVROLET,TRACKER,18300.0,PICHINCHA,2023.0,14959.0,MANUAL,ASISTIDA,1200.0,4x2,PLOMO,GASOLINA,
CHEVROLET,SPARK,10500.0,IMBABURA,2019.0,69000.0,MANUAL,ELECTRONICA,1200.0,4x2,PLOMO,GASOLINA,
CHEVROLET,SPARK,10500.0,PICHINCHA,2020.0,92000.0,MANUAL,HIDRAULICA,1200.0,4x2,PLOMO,GASOLINA,
CHEVROLET,SPARK,11400.0,PICHINCHA,2020.0,62500.0,MANUAL,HIDRAULICA,1200.0,4x2,PLOMO,GASOLINA,
CHEVROLET,AVEO FAMILY,8200.0,SANTO DOMINGO DE LOS TSACHILAS,2014.0,201000.0,SPEEDTRONIC,ELECTRONICA,3000.0,AWD,ROSADO,ELECTRICO,
CHEVROLET,GRAND VITARA 5P 4X2,8800.0,PICHINCHA,2009.0,140000.0,MANUAL,HIDRAULICA,2000.0,4x2,BLANCO,GASOLINA,
CHEVROLET,GRAND VITARA 5P 4X2,9800.0,PICHINCHA,2010.0,144000.0,AUTOMATICA,HIDRAULICA,2000.0,4x2,CREMA,GASOLINA,
CHEVROLET,TRACKER LT,14800.0,PICHINCHA,2018.0,98000.0,AUTOMATICA,HIDRAULICA,1800.0,4x2,ROJO,GASOLINA,
CHEVROLET,TRACKER LS,14900.0,SANTO DOMINGO DE LOS TSACHILAS,2019.0,144000.0,MANUAL,ASISTIDA,2000.0,AWD,NARANJA,GASOLINA,
CHEVROLET,TRAILBLAZER,8900.0,PICHINCHA,2002.0,226000.0,AUTOMATICA,ASISTIDA,4200.0,4x4,CAFE,GASOLINA,
CHEVROLET,TRACKER,13900.0,GUAYAS,2018.0,93000.0,MANUAL,HIDRAULICA,1800.0,4x2,PLOMO,GASOLINA,
CHERY,TIGGO 5,9990.0,PICHINCHA,2020.0,65000.0,MANUAL,HIDRAULICA,2000.0,4x2,CREMA,GASOLINA,
CHERY,TIGGO 5,9990.0,PICHINCHA,2020.0,64000.0,MANUAL,ASISTIDA,2000.0,4x2,CAFE,GASOLINA,
CHEVROLET,JOY BLACK,11990.0,PICHINCHA,2023.0,39173.0,MANUAL,HIDRAULICA,1400.0,4x2,NEGRO,GASOLINA,
CHERY,TIGGO 4,8990.0,ESMERALDAS,2017.0,118000.0,CVT,ELECTRONICA,1100.0,4x4,VERDE,DIESEL,
CHEVROLET,AVEO FAMILY,8900.0,PICHINCHA,2019.0,200000.0,MANUAL,ELECTRONICA,1500.0,4x2,AMARILLO,GASOLINA,
CHEVROLET,CAPTIVA SPORT,9900.0,TUNGURAHUA,2010.0,174000.0,SPEEDTRONIC,HIDRAULICA,1488.0,4x2,MORADO,DIESEL,
CHEVROLET,SAIL,12800.0,PICHINCHA,2022.0,58000.0,MANUAL,HIDRAULICA,1500.0,4x2,VINO,GASOLINA,
CHEVROLET,TRACKER LT,13950.0,PICHINCHA,2018.0,81236.0,MANUAL,HIDRAULICA,1800.0,4x2,PLOMO,GASOLINA,
CHEVROLET,TRAILBLAZER,22900.0,TUNGURAHUA,2013.0,220000.0,AUTOMATICA,ELECTRONICA,2800.0,4x4,CAFE,DIESEL,
CHERY,ARRIZO 3,9900.0,PICHINCHA,2022.0,30000.0,MANUAL,HIDRAULICA,1500.0,4x2,BLANCO,GASOLINA,
CHERY,ARRIZO 3,9900.0,PICHINCHA,2022.0,56489.0,MANUAL,HIDRAULICA,1500.0,4x2,PLOMO,GASOLINA,
CHERY,ARRIZO 3,9900.0,PICHINCHA,2022.0,75868.0,MANUAL,HIDRAULICA,1500.0,4x2,BLANCO,GASOLINA,
CHEVROLET,LUV DMAX CS,17900.0,PICHINCHA,2015.0,144000.0,MANUAL,HIDRAULICA,2400.0,4x2,ROJO,GASOLINA,
CHEVROLET,LUV D-MAX TM,11900.0,PICHINCHA,2011.0,314500.0,MANUAL,HIDRAULICA,2400.0,4x2,VINO,GASOLINA,
CHEVROLET,LUV D-MAX TM,10500.0,PICHINCHA,2007.0,99000.0,MANUAL,HIDRAULICA,2400.0,4x2,ROJO,GASOLINA,
CHEVROLET,D-MAX CRDI,23500.0,PICHINCHA,2017.0,140000.0,MANUAL,HIDRAULICA,3000.0,4x2,BLANCO,DIESEL,
CHEVROLET,D-MAX CRDI,26990.0,IMBABURA,2015.0,180000.0,MANUAL,HIDRAULICA,3000.0,4x4,BLANCO,DIESEL,
CHEVROLET,D-MAX CRDI,27700.0,PICHINCHA,2020.0,145000.0,MANUAL,HIDRAULICA,2499.0,4x4,BLANCO,DIESEL,
CHEVROLET,VITARA 3P,9400.0,PICHINCHA,2004.0,221000.0,MANUAL,HIDRAULICA,1600.0,4x4,VINO,GASOLINA,
CHEVROLET,GRAND VITARA 5P 4X2,12900.0,PICHINCHA,2013.0,133000.0,MANUAL,ELECTRONICA,2000.0,4x2,BLANCO,GASOLINA,
CHEVROLET,N300 MAX CARGO,9500.0,PICHINCHA,2013.0,133148.0,MANUAL,HIDRAULICA,1200.0,4x2,BLANCO,GASOLINA,
CHEVROLET,CAPTIVA SPORT,12990.0,MORONA SANTIAGO,2017.0,70000.0,ECVT,ASISTIDA,2700.0,AWD,AZUL,DIESEL,
CHEVROLET,TAHOE HÍBRIDO,19900.0,CARCHI,2011.0,180000.0,MANUAL,MECANICA,3598.0,4x2,CELESTE,ELECTRICO,
CHEVROLET,TROOPER 5P,12900.0,PICHINCHA,2003.0,297000.0,MANUAL,MECANICA,3200.0,4x4,PLOMO,GASOLINA,
CHEVROLET,CAPTIVA SPORT,12500.0,PICHINCHA,2017.0,95000.0,AUTOMATICA,HIDRAULICA,2400.0,4x2,PLOMO,GASOLINA,
CHEVROLET,CAPTIVA SPORT,12600.0,PICHINCHA,2017.0,85698.0,AUTOMATICA,HIDRAULICA,2400.0,4x2,NEGRO,GASOLINA,
CHEVROLET,CAPTIVA SPORT,13500.0,PICHINCHA,2016.0,116102.0,AUTOMATICA,ELECTRONICA,2400.0,4x2,PLOMO,GASOLINA,
CHEVROLET,GRAND VITARA 5P 4X2,14800.0,PICHINCHA,2018.0,143000.0,MANUAL,HIDRAULICA,1995.0,4x2,ROJO,GASOLINA,
CHEVROLET,GRAND VITARA 5P 4X2,12900.0,COTOPAXI,2015.0,197270.0,MANUAL,HIDRAULICA,2000.0,4x2,NEGRO,GASOLINA,
CHEVROLET,GRAND VITARA 5P 4X2,14800.0,PICHINCHA,2015.0,118000.0,MANUAL,HIDRAULICA,1600.0,4x2,PLOMO,GASOLINA,
CHEVROLET,SPARK GT,9900.0,PICHINCHA,2018.0,207000.0,MANUAL,HIDRAULICA,1206.0,4x2,NEGRO,GASOLINA,
CHEVROLET,GRAND VITARA SZ NEXT,13490.0,PICHINCHA,2018.0,87000.0,AUTOMATICA,HIDRAULICA,2400.0,4x2,BLANCO,GASOLINA,
CHEVROLET,CRUZE,8500.0,PICHINCHA,2011.0,151000.0,MANUAL,MECANICA,1600.0,4x2,AZUL,GASOLINA,
CHEVROLET,CAPTIVA SPORT,12300.0,PICHINCHA,2016.0,113000.0,AUTOMATICA,ASISTIDA,2400.0,4x4,AZUL,GASOLINA,
CHEVROLET,BOLT,32900.0,PICHINCHA,2023.0,16000.0,AUTOMATICA,ELECTRONICA,1995.0,4x2,ROJO,ELECTRICO,
CHEVROLET,TROOPER 3P,10800.0,PICHINCHA,2002.0,229000.0,MANUAL,HIDRAULICA,1949.0,4x4,BLANCO,GASOLINA,
CHEVROLET,CAPTIVA SPORT,10200.0,PICHINCHA,2011.0,134000.0,AUTOMATICA,HIDRAULICA,3000.0,4x2,PLOMO,GASOLINA,
CHEVROLET,TROOPER 5P,11900.0,PICHINCHA,2001.0,315000.0,MANUAL,HIDRAULICA,3200.0,4x2,PLOMO,GASOLINA,
CHEVROLET,VITARA 3P,10400.0,COTOPAXI,2008.0,270000.0,MANUAL,HIDRAULICA,1500.0,4x4,ROJO,GASOLINA,
CHEVROLET,VITARA 3P,11900.0,PICHINCHA,2009.0,311471.0,MANUAL,HIDRAULICA,1600.0,4x4,BLANCO,GASOLINA,
CHEVROLET,VITARA 3P,10900.0,PICHINCHA,2010.0,341900.0,MANUAL,HIDRAULICA,1600.0,4x4,BLANCO,GASOLINA,
CHEVROLET,VITARA 3P,11500.0,PICHINCHA,2011.0,200000.0,MANUAL,HIDRAULICA,1600.0,4x4,PLOMO,GASOLINA,
CHEVROLET,OPTRA,7900.0,PICHINCHA,2007.0,247000.0,MANUAL,HIDRAULICA,4300.0,4x2,CREMA,GASOLINA,
CHEVROLET,OPTRA ADVANCE,9600.0,PICHINCHA,2007.0,93000.0,MANUAL,HIDRAULICA,1800.0,AWD,BLANCO,GASOLINA,
CHEVROLET,RODEO,7800.0,PICHINCHA,2002.0,195400.0,MANUAL,HIDRAULICA,3200.0,4x4,AZUL,GASOLINA,
CHEVROLET,CAVALIER LT,13500.0,PICHINCHA,2020.0,112000.0,MANUAL,HIDRAULICA,1500.0,4x4,PLOMO,GASOLINA,
CHEVROLET,SPARK GT,12800.0,PICHINCHA,2022.0,41000.0,MANUAL,HIDRAULICA,1200.0,4x2,BLANCO,GASOLINA,
CHEVROLET,TRAILBLAZER DSL LTZ,35800.0,PICHINCHA,2019.0,93576.0,AUTOMATICA,ELECTRONICA,2800.0,4x4,VINO,DIESEL,
CHEVROLET,TRAILBLAZER DSL LTZ,35000.0,CHIMBORAZO,2019.0,177000.0,AUTOMATICA,ASISTIDA,2378.0,AWD,CELESTE,DIESEL,
CHEVROLET,TRAILBLAZER DSL LTZ,34900.0,BOLIVAR,2019.0,81000.0,SPEEDTRONIC,HIDRAULICA,5600.0,AWD,CELESTE,GASOLINA,
CHEVROLET,TRAILBLAZER DSL LTZ,31900.0,PICHINCHA,2017.0,77000.0,AUTOMATICA,HIDRAULICA,2800.0,4x4,BLANCO,DIESEL,
CHEVROLET,TRAILBLAZER DSL LTZ,31900.0,IMBABURA,2017.0,114828.0,AUTOMATICA,HIDRAULICA,2800.0,4x4,BLANCO,DIESEL,
CHEVROLET,TRAILBLAZER DSL LTZ,29400.0,NAPO,2016.0,102000.0,AUTOMATICA,HIDRAULICA,2800.0,4x4,PLOMO,DIESEL,
CHEVROLET,TRAILBLAZER DSL LTZ,22900.0,TUNGURAHUA,2013.0,220000.0,AUTOMATICA,ELECTRONICA,2800.0,4x4,CAFE,DIESEL,
CHEVROLET,GRAND VITARA 5P 4X2,10900.0,CANAR,2012.0,151000.0,DSG,MECANICA,3800.0,AWD,PLOMO,GASOLINA,
CHEVROLET,GRAND VITARA 5P 4X2,11500.0,NAPO,2010.0,185000.0,MANUAL,MECANICA,1949.0,AWD,VERDE,GASOLINA,
CHEVROLET,OPTRA,6900.0,LOS RIOS,2007.0,172000.0,DSG,HIDRAULICA,1451.0,4x4,AMARILLO,DIESEL,
CHEVROLET,SAIL,10800.0,EL ORO,2022.0,81000.0,CVT,ELECTRONICA,4400.0,AWD,VINO,ELECTRICO,
CHEVROLET,SPARK GT,10900.0,AZUAY,2019.0,73000.0,MANUAL,ELECTRONICA,1200.0,4x2,BLANCO,GASOLINA,
CHEVROLET,SPARK GT,10500.0,PICHINCHA,2020.0,89795.0,MANUAL,HIDRAULICA,1200.0,4x2,PLOMO,GASOLINA,
CHEVROLET,D-MAX DOHC 2.4,18990.0,PICHINCHA,2016.0,207358.0,MANUAL,HIDRAULICA,2400.0,4x2,BLANCO,GASOLINA,
CHEVROLET,SPARK GT,11990.0,PICHINCHA,2020.0,50689.0,MANUAL,ASISTIDA,1200.0,4x2,PLOMO,GASOLINA,
CHEVROLET,SPARK GT,11400.0,PICHINCHA,2020.0,62500.0,MANUAL,HIDRAULICA,1200.0,4x2,PLOMO,GASOLINA,
CHEVROLET,SPARK GT,11600.0,PICHINCHA,2020.0,84000.0,MANUAL,HIDRAULICA,1200.0,4x2,VINO,GASOLINA,
CHEVROLET,SPARK GT LS,10800.0,IMBABURA,2020.0,92000.0,9G-TRONIC,ASISTIDA,3000.0,4x2,CELESTE,DIESEL,
CHEVROLET,SPARK GT LS,10800.0,AZUAY,2020.0,92000.0,SPEEDTRONIC,MECANICA,2500.0,4x4,PLOMO,GASOLINA,
CHEVROLET,OPTRA,6900.0,PICHINCHA,2007.0,303000.0,MANUAL,MECANICA,1800.0,4x2,ROJO,GASOLINA,
CHEVROLET,OPTRA LIMITED,7490.0,NAPO,2009.0,120000.0,MANUAL,HIDRAULICA,1800.0,4x2,BLANCO,GASOLINA,
CHEVROLET,SPARK GT,10500.0,PICHINCHA,2021.0,60000.0,MANUAL,ELECTRONICA,3604.0,4x2,AZUL,GASOLINA,
CHEVROLET,SPARK GT,10500.0,TUNGURAHUA,2021.0,78000.0,MANUAL,HIDRAULICA,1200.0,4x2,NEGRO,GASOLINA,
CHEVROLET,TRACKER LS,11900.0,PICHINCHA,2016.0,114000.0,MANUAL,HIDRAULICA,1800.0,4x2,BLANCO,GASOLINA,
CHEVROLET,GRAND VITARA SZ,11400.0,PICHINCHA,2012.0,147700.0,MANUAL,HIDRAULICA,2000.0,4x2,AMARILLO,GASOLINA,
CHEVROLET,EQUINOX,16900.0,PICHINCHA,2018.0,106647.0,AUTOMATICA,HIDRAULICA,1500.0,4x2,BLANCO,GASOLINA,
CHEVROLET,EQUINOX,18600.0,PICHINCHA,2018.0,50000.0,AUTOMATICA,HIDRAULICA,1500.0,4x2,BLANCO,GASOLINA,
CHEVROLET,EQUINOX,18600.0,PICHINCHA,2018.0,50000.0,AUTOMATICA,ELECTRONICA,1500.0,4x2,BLANCO,GASOLINA,
CHEVROLET,EQUINOX,18600.0,PICHINCHA,2018.0,45000.0,AUTOMATICA,HIDRAULICA,1984.0,4x4,AZUL,GASOLINA,
CHEVROLET,EQUINOX,19500.0,PICHINCHA,2018.0,69111.0,AUTOMATICA,HIDRAULICA,1500.0,4x2,PLOMO,GASOLINA,
CHEVROLET,GRAND VITARA SZ,11200.0,PICHINCHA,2012.0,162000.0,AUTOMATICA,HIDRAULICA,2000.0,4x2,AMARILLO,GASOLINA,
CHEVROLET,GRAND VITARA SZ,11990.0,PICHINCHA,2015.0,114300.0,MANUAL,HIDRAULICA,2000.0,4x2,NEGRO,GASOLINA,
CHEVROLET,GRAND VITARA SZ,11600.0,PICHINCHA,2015.0,199000.0,AUTOMATICA,HIDRAULICA,2400.0,4x2,PLOMO,GASOLINA,
CHEVROLET,GRAND VITARA SZ NEXT,12400.0,PICHINCHA,2015.0,90000.0,AUTOMATICA,HIDRAULICA,2400.0,4x2,CREMA,GASOLINA,
CHEVROLET,GRAND VITARA SZ,10900.0,PICHINCHA,2013.0,143000.0,MANUAL,HIDRAULICA,2000.0,4x2,PLOMO,GASOLINA,
CHEVROLET,SPARK GT LS,10600.0,PICHINCHA,2022.0,61722.0,MANUAL,HIDRAULICA,1200.0,4x2,VINO,GASOLINA,
CHEVROLET,SPARK GT LS,11900.0,PICHINCHA,2022.0,40104.0,MANUAL,HIDRAULICA,1200.0,4x2,ROJO,GASOLINA,
CHEVROLET,SPARK GT LS,10600.0,PICHINCHA,2022.0,60467.0,MANUAL,HIDRAULICA,1200.0,4x2,NEGRO,GASOLINA,
CHEVROLET,SPARK GT,11900.0,PICHINCHA,2022.0,40104.0,MANUAL,HIDRAULICA,1200.0,4x2,ROJO,GASOLINA,
CHEVROLET,CRUZE,10890.0,PICHINCHA,2014.0,159000.0,AUTOMATICA,ASISTIDA,1800.0,4x2,PLOMO,GASOLINA,
CHEVROLET,CRUZE,11800.0,PICHINCHA,2014.0,130000.0,AUTOMATICA,HIDRAULICA,1800.0,AWD,PLOMO,GASOLINA,
CHEVROLET,CRUZE,12400.0,PICHINCHA,2014.0,96000.0,AUTOMATICA,HIDRAULICA,1800.0,4x2,AZUL,GASOLINA,
CHEVROLET,OPTRA ADVANCE,11900.0,PICHINCHA,2009.0,155000.0,MANUAL,MECANICA,1800.0,4x2,AZUL,GASOLINA,
CHEVROLET,OPTRA ADVANCE,10900.0,PICHINCHA,2009.0,154500.0,MANUAL,HIDRAULICA,3100.0,4x4,PLOMO,GASOLINA,
CHEVROLET,BEAT PREMIER,11100.0,PICHINCHA,2019.0,70000.0,MANUAL,ELECTRONICA,1200.0,4x2,PLOMO,GASOLINA,
CHEVROLET,BEAT PREMIER,11900.0,PICHINCHA,2020.0,131750.0,MANUAL,HIDRAULICA,1206.0,4x2,PLOMO,GASOLINA,
CHEVROLET,CRUZE,11900.0,PICHINCHA,2015.0,116000.0,AUTOMATICA,MECANICA,1800.0,4x2,AZUL,GASOLINA,
CHEVROLET,CRUZE,10900.0,TUNGURAHUA,2016.0,100000.0,AUTOMATICA,HIDRAULICA,1800.0,4x2,NEGRO,GASOLINA,
CHEVROLET,CRUZE,10900.0,LOS RIOS,2016.0,65000.0,STEPTRONIC,MECANICA,2488.0,4x2,AZUL,GASOLINA,
CHEVROLET,SPARK GT,10900.0,PICHINCHA,2022.0,111999.0,MANUAL,ELECTRONICA,1200.0,4x2,PLOMO,GASOLINA,
CHEVROLET,SPARK GT,10000.0,PICHINCHA,2019.0,72000.0,MANUAL,HIDRAULICA,1200.0,4x2,BLANCO,GASOLINA,
CHEVROLET,TRACKER LT,10900.0,PICHINCHA,2015.0,154000.0,TIPTRONIC,HIDRAULICA,1800.0,4x2,PLOMO,GASOLINA,
CHEVROLET,TRACKER LT,11900.0,PICHINCHA,2015.0,198207.0,AUTOMATICA,HIDRAULICA,1800.0,4x2,PLOMO,GASOLINA,
CHEVROLET,TRACKER,10300.0,PICHINCHA,2015.0,147000.0,AUTOMATICA,ELECTRONICA,1800.0,4x2,BLANCO,GASOLINA,
CHEVROLET,TRACKER,11900.0,PICHINCHA,2014.0,140000.0,AUTOMATICA,MECANICA,1800.0,AWD,NEGRO,GASOLINA,
CHEVROLET,TRACKER,11900.0,PICHINCHA,2014.0,96000.0,AUTOMATICA,MECANICA,1800.0,AWD,AZUL,GASOLINA,
CHEVROLET,TRACKER,11900.0,PICHINCHA,2014.0,96000.0,AUTOMATICA,HIDRAULICA,3300.0,4x2,NARANJA,GASOLINA,
CHEVROLET,TRACKER LT,11900.0,PICHINCHA,2014.0,197618.0,AUTOMATICA,MECANICA,1800.0,4x2,PLOMO,GASOLINA,
CHEVROLET,SPARK GT,10500.0,PICHINCHA,2019.0,58400.0,MANUAL,ELECTRONICA,1200.0,4x2,VERDE,GASOLINA,
CHEVROLET,SPARK GT,11800.0,MORONA SANTIAGO,2019.0,89400.0,TIPTRONIC,ELECTRONICA,3598.0,AWD,VERDE,GASOLINA,
CHEVROLET,SPARK GT,10450.0,PICHINCHA,2018.0,71256.0,MANUAL,HIDRAULICA,1200.0,4x2,PLOMO,GASOLINA,
CHEVROLET,CAVALIER,10800.0,CHIMBORAZO,2019.0,100000.0,AUTOMATICA,ELECTRONICA,3497.0,4x2,CELESTE,HIBRIDO,
CHEVROLET,CAVALIER,10800.0,PICHINCHA,2019.0,100000.0,MANUAL,ASISTIDA,1600.0,4x2,NEGRO,GASOLINA,
CHEVROLET,CRUZE,12800.0,TUNGURAHUA,2015.0,144000.0,AUTOMATICA,HIDRAULICA,1800.0,4x2,ROJO,GASOLINA,
CHEVROLET,CRUZE,14400.0,PICHINCHA,2016.0,60600.0,AUTOMATICA,ASISTIDA,1800.0,4x2,NEGRO,GASOLINA,
CHEVROLET,CRUZE,14400.0,PICHINCHA,2016.0,60700.0,AUTOMATICA,ASISTIDA,1800.0,4x2,NEGRO,GASOLINA,
CHEVROLET,CRUZE,13990.0,PICHINCHA,2018.0,50336.0,AUTOMATICA,HIDRAULICA,1400.0,4x2,BLANCO,GASOLINA,
CHEVROLET,GRAND VITARA SZ,15800.0,PICHINCHA,2018.0,103925.0,AUTOMATICA,HIDRAULICA,2400.0,4x2,PLOMO,GASOLINA,
CHEVROLET,GRAND VITARA SZ,15500.0,PICHINCHA,2018.0,94600.0,MANUAL,HIDRAULICA,2000.0,4x2,PLOMO,GASOLINA,
CHEVROLET,GRAND VITARA SZ,15900.0,PICHINCHA,2018.0,66000.0,AUTOMATICA,HIDRAULICA,2400.0,4x2,PLOMO,GASOLINA,
CHEVROLET,GRAND VITARA SZ NEXT,14990.0,PICHINCHA,2016.0,74769.0,MULTITRONIC,HIDRAULICA,1700.0,AWD,AMARILLO,ELECTRICO,
CHEVROLET,GRAND VITARA SZ,14300.0,PICHINCHA,2016.0,133600.0,AUTOMATICA,HIDRAULICA,2400.0,4x2,BLANCO,GASOLINA,
CHEVROLET,GRAND VITARA SZ NEXT,14300.0,PICHINCHA,2016.0,148000.0,MANUAL,HIDRAULICA,2000.0,4x2,AMARILLO,GASOLINA,
